3951	砍	9	14353	100
11085	硼	13	1436	100
16960	磻	17	14368	100
11082	碑	13	1438	100
11094	碗	13	144	100
12798	碥	14	1440	100
11088	碎	13	1441	100
12792	碲	14	14412	100
9206	硫	12	14415	100
11090	碰	13	1443	100
12795	磁	14	14431	100
11109	匯	13	14432	100
43255	䃅	13	14438	100
15768	磲	16	1444	100
5517	砣	10	1446	100
11092	碇	13	14461	100
11093	硿	13	14463	100
18690	礦	19	14471	100
5521	破	10	145	100
3957	砄	9	14513	100
2574	砀	8	1453	100
11096	碜	13	1454	100
5522	硁	10	14541	100
14346	磉	15	14545	100
5519	砩	10	1457	100
16968	磴	17	14571	100
16963	磷	17	146	100
14340	磅	15	14616	100
11089	碚	13	14618	100
14338	磙	15	14665	100
7291	硒	11	147	100
11062	碛	13	1471	100
12769	碡	14	14710	100
11061	碃	13	14712	100
12768	碶	14	14715	100
16949	磹	17	14748	100
11073	碍	13	148	100
12782	碣	14	1481	100
12783	碨	14	14831	100
7306	硌	11	149	100
14335	磔	15	14901	100
7300	硚	11	14963	100
2607	顷	8	1513	100
1550	欤	7	15135	100
440	东	5	152	100
5555	顿	10	15251	100
842	邨	6	15255	100
844	尧	6	1531	100
9252	翘	12	15313	100
5556	趸	10	1532	100
845	划	6	15342	100
846	迈	6	15345	100
847	毕	6	15351	100
4002	皆	9	15353	100
2618	炁	8	15356	100
848	至	6	154	100
2619	到	8	1541	100
2621	鸢	8	1549	100
839	夷	6	157	100
7349	雪	11	160	100
18710	霨	19	16071	100
12816	需	14	161	100
9237	雲	12	1611	100
16985	霜	17	1612	100
15793	霖	16	16121	100
20125	鹴	22	16128	100
14364	震	15	1613	100
19316	颥	20	16132	100
9239	雳	12	16135	100
20553	靂	24	16139	100
19792	霸	21	1618	100
19315	霰	20	16182	100
14365	霄	15	162	100
19795	露	21	1629	100
11117	零	13	163	100
14366	霉	15	1631	100
12817	霆	14	16319	100
15797	霍	16	1632	100
11119	雹	13	1635	100
20126	霾	22	1639	100
18709	霭	19	164	100
14369	霈	15	1644	100
15800	霑	16	16442	100
18708	霪	19	16443	100
1548	忒	7	165	100
17960	霧	18	1654	100
9242	雯	12	166	100
15799	霎	16	1661	100
12819	霁	14	16663	100
20554	靈	24	1680	100
18707	酃	19	16808	100
11113	電	13	1681	100
14361	慭	15	16813	100
7344	赉	11	1682	100
11118	雾	13	1690	100
15796	霓	16	1697	100
1430	花	7	17	100
14179	蔬	15	170	100
7127	萧	11	1701	100
3785	荨	9	17011	100
7128	菉	11	17012	100
12631	蔣	14	17029	100
12633	蓼	14	1704	100
44295	䓛	11	17070	100
12627	蔚	14	17071	100
3790	荩	9	17074	100
2407	苦	8	171	100
7051	萋	11	1710	100
7021	菝	11	17101	100
7028	萚	11	17105	100
5272	華	10	1711	100
