6946	掬	11	103568	200
2356	拘	8	103580	200
3663	指	9	103581	200
41501	㧦	9	103581	230
8811	搀	12	103584	200
19228	攙	20	103584	201
5224	挽	10	103585	200
40030	㐝	9	103585	230
6943	掏	11	103594	200
6945	掐	11	103597	200
16792	擬	17	103598	200
1354	抈	7	1036	200
6939	掤	11	103636	200
14051	播	15	103683	200
15518	擳	16	103702	200
15517	擌	16	103714	200
41607	㩐	15	103714	230
41604	㩍	15	103714	231
41644	㩶	23	103714	232
111681	𢶠	16	103721	240
17795	擶	18	103742	200
111529	𢴈	14	103781	240
20336	攥	23	103784	200
14036	撘	15	103792	200
2340	拍	8	10381	200
15523	撽	16	103810	200
8793	揘	12	103811	200
6915	捭	11	103812	200
17796	擽	18	103812	201
111211	𢯊	11	103814	240
41573	㨮	14	103815	230
10730	搝	13	103824	200
6934	掙	11	103902	200
8808	揺	12	103910	200
6932	採	11	103912	200
5219	捋	10	103914	200
8809	援	12	103914	201
14053	撝	15	103939	200
6933	授	11	103944	200
41552	㨙	13	103954	230
5221	捊	10	103958	200
5222	挼	10	103959	200
41601	㩊	15	103984	230
41640	㩱	20	103984	231
10741	摇	13	103994	200
10743	搯	13	103997	200
111443	𢲲	11	104032	240
1378	护	7	10407	200
6979	掮	11	104071	200
6978	捩	11	104074	200
10783	搧	13	104074	201
41486	㧖	8	104075	230
41572	㨭	14	104075	231
8849	揙	12	104077	200
2361	拄	8	10411	200
10756	搞	13	104120	200
15528	擅	16	104121	200
6948	掠	11	104124	200
1370	抃	7	104124	201
41597	㩆	15	104124	230
19731	攡	21	104131	200
6955	捽	11	104132	200
6951	掖	11	104134	200
10759	摛	13	104134	201
18569	攍	19	104134	202
3674	挔	9	104134	203
1374	抗	7	104135	200
16797	擠	17	104141	200
8822	揨	12	104142	200
41620	㩝	17	104143	230
14062	撤	15	104150	200
14059	撴	15	104150	201
15531	擁	16	104151	200
12501	撁	14	104151	201
12500	摔	14	104152	200
41519	㧸	10	104152	230
41574	㨯	13	104152	231
10764	搐	13	104153	200
41496	㧡	9	104154	230
41502	㧧	10	104155	230
41499	㧤	9	104155	231
41530	㨃	11	104158	230
111539	𢴒	14	104159	240
19230	攘	20	104184	200
747	扪	6	1042	200
8828	搁	12	104290	200
2365	拦	8	10431	200
8830	搓	12	104311	200
6966	掽	11	104312	200
8834	揃	12	104312	201
41580	㨵	14	104313	230
10769	搛	13	104314	200
10768	搤	13	104314	201
41589	㨾	14	104314	230
41615	㩘	16	104314	231
10770	搠	13	104316	200
111670	𢶕	16	104319	240
2368	拌	8	10432	200
3678	拼	9	104332	200
6963	掷	11	104332	201
111365	𢱤	12	104334	240
16798	攁	17	104343	200
5238	挮	10	104353	200
41481	㧑	7	104354	230
6965	捲	11	104355	200
10766	搼	13	104367	200
16803	擲	17	104372	200
14070	撙	15	104374	200
8835	揂	12	104375	200
6967	掸	11	104382	200
12502	撯	14	104382	201
5236	捝	10	104385	200
8836	搃	12	104385	201
1377	抖	7	104412	200
30020		8	104415	220
5239	挱	10	104423	200
